poblacion,generaciones_config,semilla,generacion,min_fitness,avg_fitness
20,150,1,9,892.0,1002.55
20,150,1,10,892.0,927.175
20,150,1,11,892.0,911.625
20,150,1,12,892.0,947.675
20,150,1,13,883.0,939.8
20,150,1,14,883.0,948.275
20,150,1,15,883.0,907.95
20,150,1,16,883.0,926.625
20,150,1,17,873.5,917.425
20,150,1,18,862.0,880.0
20,150,1,19,862.0,892.85
20,150,1,20,862.0,885.625
20,150,1,21,857.0,911.5
20,150,1,22,857.0,869.225
20,150,1,23,857.0,901.9
20,150,1,24,842.0,884.75
20,150,1,25,842.0,890.225
20,150,1,26,842.0,880.025
20,150,1,27,842.0,869.45
20,150,1,28,766.0,852.75
20,150,1,29,766.0,883.15
20,150,1,30,766.0,870.675
20,150,1,31,766.0,878.95
20,150,1,32,757.0,867.725
20,150,1,33,757.0,863.525
20,150,1,34,757.0,817.2
20,150,1,35,757.0,889.1
20,150,1,36,757.0,830.625
20,150,1,37,757.0,783.65
20,150,1,38,757.0,831.525
20,150,1,39,757.0,762.55
20,150,1,40,757.0,857.3
20,150,1,41,711.5,820.2
20,150,1,42,668.0,750.175
20,150,1,43,668.0,777.95
20,150,1,44,668.0,746.45
20,150,1,45,659.0,815.45
20,150,1,46,659.0,705.275
20,150,1,47,659.0,696.75
20,150,1,48,659.0,700.95
20,150,1,49,659.0,731.525
20,150,1,50,659.0,716.75
20,150,1,51,653.5,698.5
20,150,1,52,639.0,690.925
20,150,1,53,639.0,699.925
20,150,1,54,639.0,659.175
20,150,1,55,639.0,659.125
20,150,1,56,639.0,704.025
20,150,1,57,639.0,659.3
20,150,1,58,639.0,649.1
20,150,1,59,639.0,639.0
20,150,1,60,639.0,684.975
20,150,1,61,639.0,649.075
20,150,1,62,639.0,695.275
20,150,1,63,639.0,669.575
20,150,1,64,638.5,648.575
20,150,1,65,633.5,660.95
20,150,1,66,633.5,678.25
20,150,1,67,633.5,690.075
20,150,1,68,633.5,684.775
20,150,1,69,633.5,634.075
20,150,1,70,633.5,655.75
20,150,1,71,633.5,692.8
20,150,1,72,633.5,668.2
20,150,1,73,613.5,676.325
20,150,1,74,613.5,676.9
20,150,1,75,613.5,647.625
20,150,1,76,604.5,657.45
20,150,1,77,604.5,626.9
20,150,1,78,604.5,670.0
20,150,1,79,604.5,648.5
20,150,1,80,604.5,609.7
20,150,1,81,604.5,622.65
20,150,1,82,604.0,653.9
20,150,1,83,604.0,673.925
20,150,1,84,604.0,715.7
20,150,1,85,604.0,680.975
20,150,1,86,604.0,620.25
20,150,1,87,604.0,688.85
20,150,1,88,604.0,646.075
20,150,1,89,604.0,619.0
20,150,1,90,604.0,673.025
20,150,1,91,604.0,639.1
20,150,1,92,604.0,686.125
20,150,1,93,604.0,634.375
20,150,1,94,604.0,650.225
20,150,1,95,604.0,621.4
20,150,1,96,604.0,646.05
20,150,1,97,604.0,659.325
20,150,1,98,604.0,653.725
20,150,1,99,604.0,650.325
20,150,1,100,604.0,711.525
20,150,1,101,604.0,618.7
20,150,1,102,604.0,621.65
20,150,1,103,604.0,643.275
20,150,1,104,604.0,605.0
20,150,1,105,604.0,620.925
20,150,1,106,604.0,655.075
20,150,1,107,604.0,616.025
20,150,1,108,601.0,700.8
20,150,1,109,601.0,650.5
20,150,1,110,601.0,649.675
20,150,1,111,601.0,651.275
20,150,1,112,601.0,659.125
20,150,1,113,601.0,632.425
20,150,1,114,601.0,678.75
20,150,1,115,601.0,615.65
20,150,1,116,601.0,656.875
20,150,1,117,601.0,688.775
20,150,1,118,601.0,628.3
20,150,1,119,601.0,640.275
20,150,1,120,601.0,634.6
20,150,1,121,601.0,612.775
20,150,1,122,601.0,645.025
20,150,1,123,601.0,601.725
20,150,1,124,601.0,623.125
20,150,1,125,601.0,634.125
20,150,1,126,601.0,637.1
20,150,1,127,601.0,617.825
20,150,1,128,601.0,640.125
20,150,1,129,601.0,641.375
20,150,1,130,601.0,682.6
20,150,1,131,601.0,635.6
20,150,1,132,601.0,662.325
20,150,1,133,601.0,642.65
20,150,1,134,601.0,657.2
20,150,1,135,601.0,686.625
20,150,1,136,601.0,691.775
20,150,1,137,601.0,681.025
20,150,1,138,601.0,646.6
20,150,1,139,601.0,625.0
20,150,1,140,601.0,633.875
20,150,1,141,601.0,642.55
20,150,1,142,601.0,623.95
20,150,1,143,601.0,636.3
20,150,1,144,601.0,632.325
20,150,1,145,601.0,617.45
20,150,1,146,601.0,660.925
20,150,1,147,601.0,623.0
20,150,1,148,592.0,631.25
20,150,1,149,592.0,605.05
20,150,1,150,592.0,674.4
20,150,2,0,1789.5,2836.275
20,150,2,1,1789.5,2403.3
20,150,2,2,1617.0,2158.475
20,150,2,3,1617.0,1937.475
20,150,2,4,1364.5,1957.2
20,150,2,5,1132.0,1596.55
20,150,2,6,1132.0,1507.25
20,150,2,7,1047.0,1320.475
20,150,2,8,1047.0,1179.85
20,150,2,9,956.0,1148.9
20,150,2,10,844.5,1056.75
20,150,2,11,844.5,983.925
20,150,2,12,844.5,941.55
20,150,2,13,844.5,893.6
20,150,2,14,844.5,915.025
20,150,2,15,844.5,855.575
20,150,2,16,751.5,841.6
20,150,2,17,751.5,881.95
20,150,2,18,751.5,786.325
20,150,2,19,751.5,758.525
20,150,2,20,751.5,766.075
20,150,2,21,751.5,793.3
20,150,2,22,751.5,790.9
20,150,2,23,751.5,779.6
20,150,2,24,751.5,835.6
20,150,2,25,751.5,786.225
20,150,2,26,751.5,818.925
20,150,2,27,751.5,771.9
20,150,2,28,751.5,798.175
20,150,2,29,751.5,751.5
20,150,2,30,751.5,805.775
20,150,2,31,751.5,776.35
20,150,2,32,751.5,787.875
20,150,2,33,751.5,788.025
20,150,2,34,751.5,829.6
20,150,2,35,751.5,751.7
20,150,2,36,751.5,776.2
20,150,2,37,751.5,802.175
20,150,2,38,751.5,786.575
20,150,2,39,751.5,789.375
20,150,2,40,751.5,755.775
20,150,2,41,751.5,772.15
20,150,2,42,742.5,782.125
20,150,2,43,662.5,776.2
20,150,2,44,662.5,786.725
20,150,2,45,662.5,761.65
20,150,2,46,662.5,746.9
20,150,2,47,662.5,692.9
20,150,2,48,662.5,685.775
20,150,2,49,662.5,694.25
20,150,2,50,662.5,728.35
20,150,2,51,662.5,669.225
20,150,2,52,656.0,712.45
20,150,2,53,656.0,741.35
20,150,2,54,656.0,716.4
20,150,2,55,653.5,684.1
20,150,2,56,653.5,725.65
20,150,2,57,653.5,678.925
20,150,2,58,653.5,682.65
20,150,2,59,644.5,679.475
20,150,2,60,633.5,660.5
20,150,2,61,633.5,721.725
20,150,2,62,633.5,679.05
20,150,2,63,633.5,655.05
20,150,2,64,633.5,759.075
20,150,2,65,633.5,684.275
20,150,2,66,633.5,648.275
20,150,2,67,633.5,664.05
20,150,2,68,633.5,640.75
20,150,2,69,624.5,651.075
20,150,2,70,624.5,694.325
20,150,2,71,624.5,665.9
20,150,2,72,624.5,632.35
20,150,2,73,624.5,685.05
20,150,2,74,624.5,724.725
20,150,2,75,624.5,690.95
20,150,2,76,624.5,668.675
20,150,2,77,624.5,675.3
20,150,2,78,624.5,675.55
20,150,2,79,619.0,667.95
20,150,2,80,619.0,675.925
20,150,2,81,619.0,660.625
20,150,2,82,619.0,656.65
20,150,2,83,619.0,682.175
20,150,2,84,619.0,655.15
20,150,2,85,619.0,619.0
20,150,2,86,619.0,651.5
20,150,2,87,619.0,646.025
20,150,2,88,619.0,684.45
20,150,2,89,619.0,642.675
20,150,2,90,619.0,635.475
20,150,2,91,619.0,681.425
20,150,2,92,619.0,644.3
20,150,2,93,619.0,635.925
20,150,2,94,619.0,620.0
20,150,2,95,619.0,625.125
20,150,2,96,619.0,619.0
20,150,2,97,619.0,626.15
20,150,2,98,619.0,623.0
20,150,2,99,619.0,651.225
20,150,2,100,619.0,659.575
20,150,2,101,619.0,674.925
20,150,2,102,613.5,653.125
20,150,2,103,613.5,694.35
20,150,2,104,613.5,629.175
20,150,2,105,613.5,639.2
20,150,2,106,613.5,619.5
20,150,2,107,613.5,650.775
20,150,2,108,613.5,635.075
20,150,2,109,613.5,655.475
20,150,2,110,613.5,613.5
20,150,2,111,608.0,642.975
20,150,2,112,608.0,644.725
20,150,2,113,608.0,616.275
20,150,2,114,608.0,620.225
20,150,2,115,608.0,679.025
20,150,2,116,608.0,617.575
20,150,2,117,608.0,634.775
20,150,2,118,608.0,613.625
20,150,2,119,608.0,644.625
20,150,2,120,608.0,614.0
20,150,2,121,608.0,620.0
20,150,2,122,608.0,648.225
20,150,2,123,608.0,645.1
20,150,2,124,608.0,635.6
20,150,2,125,608.0,629.225
20,150,2,126,608.0,650.05
20,150,2,127,608.0,664.7
20,150,2,128,608.0,618.525
20,150,2,129,608.0,673.225
20,150,2,130,608.0,660.75
20,150,2,131,608.0,694.0
20,150,2,132,608.0,683.6
20,150,2,133,608.0,629.95
20,150,2,134,608.0,675.575
20,150,2,135,608.0,612.55
20,150,2,136,608.0,653.9
20,150,2,137,608.0,638.675
20,150,2,138,608.0,662.7
20,150,2,139,593.0,633.125
20,150,2,140,593.0,655.15
20,150,2,141,593.0,629.1
20,150,2,142,593.0,596.375
20,150,2,143,593.0,610.425
20,150,2,144,593.0,654.975
20,150,2,145,593.0,641.6
20,150,2,146,593.0,677.725
20,150,2,147,593.0,618.75
20,150,2,148,593.0,627.675
20,150,2,149,593.0,697.4
20,150,2,150,593.0,629.0
20,150,3,0,1699.5,2843.325
20,150,3,1,1247.5,1959.125
20,150,3,2,1247.5,1639.675
20,150,3,3,1182.0,1484.175
20,150,3,4,1086.0,1289.85
20,150,3,5,1069.0,1278.5
20,150,3,6,1032.5,1240.275
20,150,3,7,1032.5,1096.6
20,150,3,8,965.0,1047.4
20,150,3,9,965.0,1025.8
20,150,3,10,930.5,1009.65
20,150,3,11,880.0,985.55
20,150,3,12,842.0,988.65
20,150,3,13,812.5,925.4
20,150,3,14,778.0,853.35
20,150,3,15,778.0,879.825
20,150,3,16,752.0,870.2
20,150,3,17,752.0,792.7
20,150,3,18,752.0,768.925
20,150,3,19,752.0,782.425
20,150,3,20,752.0,825.2
20,150,3,21,752.0,823.1
20,150,3,22,752.0,766.8
20,150,3,23,752.0,808.975
20,150,3,24,752.0,762.675
20,150,3,25,752.0,753.0
20,150,3,26,752.0,836.2
20,150,3,27,752.0,757.975
20,150,3,28,741.0,766.7
20,150,3,29,735.5,769.275
20,150,3,30,735.5,793.4
20,150,3,31,735.5,810.675
20,150,3,32,735.5,758.85
20,150,3,33,735.5,761.55
20,150,3,34,720.0,835.05
20,150,3,35,720.0,762.7
20,150,3,36,720.0,727.925
20,150,3,37,720.0,741.825
20,150,3,38,720.0,796.375
20,150,3,39,629.0,792.125
20,150,3,40,629.0,725.4
20,150,3,41,629.0,696.275
20,150,3,42,629.0,683.325
20,150,3,43,629.0,663.8
20,150,3,44,629.0,675.175
20,150,3,45,629.0,665.175
20,150,3,46,629.0,673.75
20,150,3,47,629.0,634.225
20,150,3,48,629.0,646.7
20,150,3,49,629.0,690.1
20,150,3,50,629.0,638.25
20,150,3,51,629.0,694.475
20,150,3,52,629.0,676.3
20,150,3,53,629.0,691.325
20,150,3,54,629.0,652.775
20,150,3,55,629.0,676.975
20,150,3,56,629.0,649.175
20,150,3,57,629.0,694.175
20,150,3,58,629.0,663.275
20,150,3,59,629.0,634.275
20,150,3,60,629.0,725.3
20,150,3,61,629.0,678.925
20,150,3,62,629.0,679.725
20,150,3,63,629.0,644.475
20,150,3,64,629.0,685.65
20,150,3,65,629.0,691.775
20,150,3,66,629.0,629.0
20,150,3,67,629.0,644.75
20,150,3,68,629.0,668.825
20,150,3,69,629.0,659.325
20,150,3,70,629.0,635.975
20,150,3,71,629.0,658.525
20,150,3,72,629.0,648.0
20,150,3,73,628.5,655.575
20,150,3,74,628.5,666.45
20,150,3,75,628.5,659.175
20,150,3,76,628.5,713.2
20,150,3,77,628.5,658.4
20,150,3,78,628.5,673.575
20,150,3,79,628.5,694.15
20,150,3,80,628.5,684.125
20,150,3,81,628.5,628.5
20,150,3,82,619.5,663.25
20,150,3,83,619.5,652.175
20,150,3,84,619.5,687.225
20,150,3,85,619.5,624.9
20,150,3,86,614.5,671.2
20,150,3,87,614.5,659.35
20,150,3,88,614.0,671.6
20,150,3,89,614.0,657.775
20,150,3,90,614.0,641.975
20,150,3,91,614.0,663.2
20,150,3,92,614.0,626.75
20,150,3,93,614.0,634.4
20,150,3,94,614.0,655.8
20,150,3,95,613.5,630.95
20,150,3,96,613.5,647.65
20,150,3,97,613.5,613.775
20,150,3,98,613.5,629.15
20,150,3,99,613.5,618.75
20,150,3,100,613.5,638.2
20,150,3,101,613.5,644.325
20,150,3,102,613.5,620.525
20,150,3,103,608.0,638.025
20,150,3,104,608.0,633.525
20,150,3,105,608.0,632.525
20,150,3,106,608.0,633.85
20,150,3,107,608.0,650.35
20,150,3,108,608.0,629.3
20,150,3,109,608.0,608.0
20,150,3,110,608.0,649.25
20,150,3,111,608.0,684.875
20,150,3,112,608.0,683.8
20,150,3,113,608.0,658.2
20,150,3,114,608.0,653.225
20,150,3,115,608.0,655.375
20,150,3,116,608.0,620.7
20,150,3,117,608.0,633.075
20,150,3,118,608.0,650.3
20,150,3,119,608.0,652.85
20,150,3,120,608.0,666.975
20,150,3,121,608.0,639.075
20,150,3,122,608.0,627.325
20,150,3,123,608.0,633.925
20,150,3,124,608.0,696.6
20,150,3,125,608.0,651.4
20,150,3,126,605.5,623.625
20,150,3,127,605.5,638.625
20,150,3,128,605.5,670.275
20,150,3,129,605.5,621.975
20,150,3,130,605.5,651.925
20,150,3,131,605.5,627.225
20,150,3,132,605.5,605.5
20,150,3,133,605.5,610.975
20,150,3,134,605.5,654.425
20,150,3,135,605.5,646.575
20,150,3,136,605.5,648.2
20,150,3,137,605.5,683.6
20,150,3,138,605.5,655.775
20,150,3,139,605.5,651.475
20,150,3,140,605.5,646.05
20,150,3,141,605.5,695.0
20,150,3,142,605.5,606.4
20,150,3,143,605.5,640.4
20,150,3,144,605.5,625.825
20,150,3,145,605.5,654.8
20,150,3,146,605.5,663.725
20,150,3,147,605.5,630.125
20,150,3,148,605.5,674.95
20,150,3,149,605.5,643.1
20,150,3,150,605.5,639.95
20,150,4,0,1846.5,2555.0
20,150,4,1,1196.5,2139.325
20,150,4,2,1196.5,1809.4
20,150,4,3,1069.5,1434.1
20,150,4,4,974.0,1213.975
20,150,4,5,974.0,1143.4
20,150,4,6,970.0,1089.75
20,150,4,7,904.0,995.3
20,150,4,8,904.0,1013.975
20,150,4,9,889.0,956.125
20,150,4,10,889.0,972.075
20,150,4,11,889.0,921.8
20,150,4,12,889.0,951.9
20,150,4,13,888.0,938.95
20,150,4,14,880.5,909.575
20,150,4,15,880.5,887.725
20,150,4,16,792.5,1022.55
20,150,4,17,784.5,882.775
20,150,4,18,784.5,863.625
20,150,4,19,784.5,816.45
20,150,4,20,784.5,827.275
20,150,4,21,784.5,816.375
20,150,4,22,779.5,842.975
20,150,4,23,779.5,791.975
20,150,4,24,779.5,803.6
20,150,4,25,774.0,799.35
20,150,4,26,774.0,794.2
20,150,4,27,774.0,776.75
20,150,4,28,774.0,818.475
20,150,4,29,768.5,812.575
20,150,4,30,768.5,945.525
20,150,4,31,768.5,810.025
20,150,4,32,768.5,780.875
20,150,4,33,759.5,775.575
20,150,4,34,759.5,816.15
20,150,4,35,759.5,793.7
20,150,4,36,748.5,797.25
20,150,4,37,748.5,807.575
20,150,4,38,748.5,822.95
20,150,4,39,748.5,770.375
20,150,4,40,748.5,768.575
20,150,4,41,748.5,759.925
20,150,4,42,748.5,797.025
20,150,4,43,659.5,744.05
20,150,4,44,659.5,769.45
20,150,4,45,659.5,763.675
20,150,4,46,659.5,720.55
20,150,4,47,645.0,732.4
20,150,4,48,645.0,662.025
20,150,4,49,645.0,714.7
20,150,4,50,645.0,673.575
20,150,4,51,645.0,693.575
20,150,4,52,645.0,680.375
20,150,4,53,645.0,685.725
20,150,4,54,645.0,667.525
20,150,4,55,645.0,716.825
20,150,4,56,645.0,659.9
20,150,4,57,645.0,645.0
20,150,4,58,645.0,662.225
20,150,4,59,645.0,645.575
20,150,4,60,645.0,744.95
20,150,4,61,645.0,747.675
20,150,4,62,645.0,711.05
20,150,4,63,645.0,664.925
20,150,4,64,645.0,645.0
20,150,4,65,645.0,732.2
20,150,4,66,636.0,746.375
20,150,4,67,636.0,668.825
20,150,4,68,636.0,654.9
20,150,4,69,636.0,653.075
20,150,4,70,636.0,715.725
20,150,4,71,636.0,650.125
20,150,4,72,621.5,646.575
20,150,4,73,621.5,656.95
20,150,4,74,621.5,676.675
20,150,4,75,621.5,670.35
20,150,4,76,621.5,628.975
20,150,4,77,621.5,646.975
20,150,4,78,621.5,621.5
20,150,4,79,621.5,628.35
20,150,4,80,621.5,728.725
20,150,4,81,612.5,670.8
20,150,4,82,612.5,636.575
20,150,4,83,612.5,650.2
20,150,4,84,612.5,691.475
20,150,4,85,612.5,627.375
20,150,4,86,612.5,649.275
20,150,4,87,612.5,618.65
20,150,4,88,608.5,618.175
20,150,4,89,608.5,632.1
20,150,4,90,608.5,635.675
20,150,4,91,608.5,672.675
20,150,4,92,608.5,614.4
20,150,4,93,608.5,609.55
20,150,4,94,608.5,625.275
20,150,4,95,608.5,669.65
20,150,4,96,608.5,657.55
20,150,4,97,608.5,760.925
20,150,4,98,608.5,663.1
20,150,4,99,608.5,613.625
20,150,4,100,608.5,635.1
20,150,4,101,608.5,685.875
20,150,4,102,608.5,636.65
20,150,4,103,608.5,613.95
20,150,4,104,608.5,645.4
20,150,4,105,608.5,613.925
20,150,4,106,608.5,681.625
20,150,4,107,608.5,689.35
20,150,4,108,608.5,668.125
20,150,4,109,608.5,639.875
20,150,4,110,608.5,642.4
20,150,4,111,608.5,635.125
20,150,4,112,608.5,608.5
20,150,4,113,608.5,628.7
20,150,4,114,608.5,633.675
20,150,4,115,608.5,675.4
20,150,4,116,608.5,626.5
20,150,4,117,608.5,666.075
20,150,4,118,608.5,631.525
20,150,4,119,608.5,668.15
20,150,4,120,608.5,624.55
20,150,4,121,608.5,656.05
20,150,4,122,608.5,608.5
20,150,4,123,608.5,667.475
20,150,4,124,601.5,643.675
20,150,4,125,601.5,636.55
20,150,4,126,601.5,663.675
20,150,4,127,601.5,658.525
20,150,4,128,601.5,619.925
20,150,4,129,601.5,671.725
20,150,4,130,601.5,611.125
20,150,4,131,601.5,633.075
20,150,4,132,601.5,691.825
20,150,4,133,601.5,646.675
20,150,4,134,601.5,637.85
20,150,4,135,601.5,615.95
20,150,4,136,601.5,663.05
20,150,4,137,601.5,667.925
20,150,4,138,601.5,622.55
20,150,4,139,601.5,644.025
20,150,4,140,601.5,654.625
20,150,4,141,601.5,663.225
20,150,4,142,601.5,607.9
20,150,4,143,601.5,616.8
20,150,4,144,601.5,612.05
20,150,4,145,601.5,695.6
20,150,4,146,601.5,631.6
20,150,4,147,601.5,649.025
20,150,4,148,601.5,651.65
20,150,4,149,601.5,682.325
20,150,4,150,601.5,601.5
20,150,5,0,1643.0,2296.775
20,150,5,1,1629.0,1956.225
20,150,5,2,1348.0,1934.55
20,150,5,3,1312.5,1738.25
20,150,5,4,1312.5,1453.6
20,150,5,5,1128.0,1372.2
20,150,5,6,1128.0,1335.0
20,150,5,7,1017.5,1255.55
20,150,5,8,932.0,1197.1
20,150,5,9,932.0,1098.925
20,150,5,10,921.5,1039.275
20,150,5,11,856.0,994.0
20,150,5,12,827.5,943.475
20,150,5,13,827.5,951.725
20,150,5,14,827.5,910.1
20,150,5,15,827.5,857.4
20,150,5,16,827.5,934.325
20,150,5,17,827.5,852.65
20,150,5,18,827.5,868.55
20,150,5,19,827.5,948.575
20,150,5,20,827.5,884.275
20,150,5,21,731.5,834.15
20,150,5,22,731.5,887.575
20,150,5,23,731.5,806.6
20,150,5,24,731.5,743.025
20,150,5,25,731.5,742.65
20,150,5,26,731.5,756.575
20,150,5,27,731.0,736.2
20,150,5,28,731.0,764.225
20,150,5,29,731.0,761.55
20,150,5,30,730.0,762.725
20,150,5,31,730.0,746.05
20,150,5,32,723.0,732.5
20,150,5,33,723.0,765.925
20,150,5,34,722.5,787.0
20,150,5,35,722.5,779.4
20,150,5,36,649.5,742.475
20,150,5,37,649.5,760.075
20,150,5,38,642.5,768.925
20,150,5,39,642.5,722.425
20,150,5,40,642.5,695.025
20,150,5,41,642.5,695.75
20,150,5,42,642.5,673.625
20,150,5,43,642.5,674.575
20,150,5,44,642.5,719.125
20,150,5,45,642.5,665.825
20,150,5,46,642.5,657.075
20,150,5,47,642.5,674.225
20,150,5,48,642.5,737.775
20,150,5,49,642.5,723.5
20,150,5,50,642.5,662.125
20,150,5,51,637.0,662.225
20,150,5,52,637.0,652.25
20,150,5,53,637.0,645.05
20,150,5,54,637.0,639.65
20,150,5,55,637.0,656.7
20,150,5,56,637.0,694.425
20,150,5,57,637.0,676.0
20,150,5,58,637.0,662.1
20,150,5,59,637.0,738.4
20,150,5,60,637.0,704.725
20,150,5,61,637.0,689.35
20,150,5,62,637.0,641.8
20,150,5,63,637.0,700.75
20,150,5,64,637.0,722.025
20,150,5,65,637.0,697.925
20,150,5,66,625.5,680.4
20,150,5,67,625.5,683.725
20,150,5,68,625.5,657.575
20,150,5,69,622.5,648.0
20,150,5,70,622.5,678.225
20,150,5,71,622.5,645.2
20,150,5,72,622.5,659.025
20,150,5,73,622.5,662.275
20,150,5,74,622.5,751.2
20,150,5,75,611.5,624.05
20,150,5,76,611.5,733.3
20,150,5,77,611.5,648.6
20,150,5,78,611.5,649.85
20,150,5,79,611.5,612.6
20,150,5,80,611.5,735.55
20,150,5,81,611.5,690.675
20,150,5,82,611.5,646.375
20,150,5,83,611.5,611.5
20,150,5,84,611.5,611.85
20,150,5,85,611.5,611.5
20,150,5,86,611.5,625.975
20,150,5,87,611.5,667.6
20,150,5,88,611.5,611.5
20,150,5,89,611.5,629.1
20,150,5,90,611.5,613.975
20,150,5,91,611.5,662.35
20,150,5,92,611.5,642.95
20,150,5,93,611.5,611.5
20,150,5,94,611.5,684.0
20,150,5,95,611.5,641.55
20,150,5,96,611.5,681.675
20,150,5,97,611.5,623.05
20,150,5,98,611.5,654.95
20,150,5,99,611.5,641.2
20,150,5,100,611.5,697.575
20,150,5,101,611.5,655.625
20,150,5,102,611.5,618.85
20,150,5,103,611.5,647.925
20,150,5,104,611.5,632.65
20,150,5,105,611.5,611.5
20,150,5,106,611.5,702.925
20,150,5,107,611.5,620.375
20,150,5,108,611.5,611.5
20,150,5,109,611.5,627.125
20,150,5,110,611.5,684.6
20,150,5,111,611.5,646.5
20,150,5,112,611.5,687.8
20,150,5,113,611.5,627.625
20,150,5,114,611.5,643.05
20,150,5,115,611.5,636.75
20,150,5,116,611.5,666.65
20,150,5,117,611.5,617.425
20,150,5,118,611.5,612.7
20,150,5,119,611.5,611.5
20,150,5,120,611.5,706.775
20,150,5,121,611.5,724.8
20,150,5,122,611.5,699.9
20,150,5,123,611.5,643.5
20,150,5,124,611.5,633.65
20,150,5,125,611.5,659.275
20,150,5,126,603.5,660.725
20,150,5,127,603.5,677.025
20,150,5,128,603.5,620.2
20,150,5,129,603.5,660.0
20,150,5,130,603.5,666.575
20,150,5,131,603.5,603.5
20,150,5,132,603.5,644.975
20,150,5,133,603.5,664.1
20,150,5,134,603.5,614.725
20,150,5,135,603.5,622.45
20,150,5,136,603.5,621.225
20,150,5,137,603.5,648.675
20,150,5,138,603.5,653.175
20,150,5,139,603.5,670.375
20,150,5,140,603.5,631.175
20,150,5,141,603.5,661.925
20,150,5,142,603.5,630.0
20,150,5,143,603.5,609.425
20,150,5,144,603.5,619.025
20,150,5,145,603.5,603.5
20,150,5,146,603.5,603.5
20,150,5,147,603.5,666.025
20,150,5,148,603.5,643.95
20,150,5,149,603.5,713.375
20,150,5,150,603.5,624.975
20,150,6,0,1915.0,2818.275
20,150,6,1,1573.5,2172.95
20,150,6,2,1573.5,2052.1
20,150,6,3,1355.0,2003.075
20,150,6,4,1355.0,1865.625
20,150,6,5,1273.0,1715.05
20,150,6,6,1273.0,1644.125
20,150,6,7,1273.0,1496.175
20,150,6,8,1247.0,1339.675
20,150,6,9,1150.0,1540.125
20,150,6,10,1033.0,1376.175
20,150,6,11,1033.0,1288.7
20,150,6,12,1033.0,1247.8
20,150,6,13,1033.0,1351.375
20,150,6,14,1020.5,1248.675
20,150,6,15,932.0,1077.525
20,150,6,16,932.0,1086.55
20,150,6,17,932.0,1092.875
20,150,6,18,861.5,950.225
20,150,6,19,836.0,1010.025
20,150,6,20,836.0,928.375
20,150,6,21,760.5,883.075
20,150,6,22,760.5,872.0
20,150,6,23,751.0,791.45
20,150,6,24,751.0,767.1
20,150,6,25,751.0,777.75
20,150,6,26,751.0,822.825
20,150,6,27,751.0,823.0
20,150,6,28,751.0,796.2
20,150,6,29,750.0,756.375
20,150,6,30,750.0,821.45
20,150,6,31,750.0,751.3
20,150,6,32,736.0,764.3
20,150,6,33,736.0,747.9
20,150,6,34,736.0,780.425
20,150,6,35,736.0,787.975
20,150,6,36,736.0,737.725
20,150,6,37,736.0,772.125
20,150,6,38,735.5,763.575
20,150,6,39,653.5,763.725
20,150,6,40,653.5,744.75
20,150,6,41,653.5,747.7
20,150,6,42,639.0,717.375
20,150,6,43,639.0,686.65
20,150,6,44,639.0,689.675
20,150,6,45,639.0,679.7
20,150,6,46,639.0,691.675
20,150,6,47,639.0,679.875
20,150,6,48,639.0,645.95
20,150,6,49,639.0,660.9
20,150,6,50,639.0,639.0
20,150,6,51,639.0,659.2
20,150,6,52,639.0,656.45
20,150,6,53,639.0,660.1
20,150,6,54,638.5,653.075
20,150,6,55,638.5,690.075
20,150,6,56,638.5,689.925
20,150,6,57,638.5,702.025
20,150,6,58,638.5,668.725
20,150,6,59,638.5,689.3
20,150,6,60,638.5,690.6
20,150,6,61,638.5,679.75
20,150,6,62,638.5,647.9
20,150,6,63,638.5,670.25
20,150,6,64,638.5,660.35
20,150,6,65,638.5,653.475
20,150,6,66,638.5,660.975
20,150,6,67,638.5,723.4
20,150,6,68,638.5,697.25
20,150,6,69,638.5,694.725
20,150,6,70,638.5,700.05
20,150,6,71,638.5,664.575
20,150,6,72,638.5,674.1
20,150,6,73,638.5,702.225
20,150,6,74,638.5,663.925
20,150,6,75,638.5,691.325
20,150,6,76,638.5,668.725
20,150,6,77,638.5,703.625
20,150,6,78,638.5,638.5
20,150,6,79,638.5,639.225
20,150,6,80,638.5,678.975
20,150,6,81,638.5,706.675
20,150,6,82,635.0,655.2
20,150,6,83,635.0,658.15
20,150,6,84,629.5,663.6
20,150,6,85,629.5,693.975
20,150,6,86,629.5,678.775
20,150,6,87,629.5,660.55
20,150,6,88,629.5,700.825
20,150,6,89,629.5,656.8
20,150,6,90,629.5,668.275
20,150,6,91,629.5,671.2
20,150,6,92,629.5,710.375
20,150,6,93,629.5,675.325
20,150,6,94,629.5,704.05
20,150,6,95,629.5,685.875
20,150,6,96,629.5,650.35
20,150,6,97,629.5,640.875
20,150,6,98,629.5,645.075
20,150,6,99,629.5,649.5
20,150,6,100,629.5,640.0
20,150,6,101,629.5,653.05
20,150,6,102,629.5,636.25
20,150,6,103,629.5,698.85
20,150,6,104,629.5,685.6
20,150,6,105,629.5,682.325
20,150,6,106,629.5,669.5
20,150,6,107,629.5,629.5
20,150,6,108,629.5,654.625
20,150,6,109,629.5,724.175
20,150,6,110,629.5,668.4
20,150,6,111,629.5,690.625
20,150,6,112,629.5,650.675
20,150,6,113,629.5,630.4
20,150,6,114,629.5,650.75
20,150,6,115,629.5,649.5
20,150,6,116,629.5,630.7
20,150,6,117,629.5,687.6
20,150,6,118,629.5,691.35
20,150,6,119,629.5,671.425
